status,roi,frame_index,image_path,reason
removed,roi_02,1425,roi_02/roi_02_frame_001425.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1440,roi_02/roi_02_frame_001440.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1455,roi_02/roi_02_frame_001455.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1470,roi_02/roi_02_frame_001470.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1485,roi_02/roi_02_frame_001485.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1500,roi_02/roi_02_frame_001500.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1515,roi_02/roi_02_frame_001515.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1530,roi_02/roi_02_frame_001530.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1545,roi_02/roi_02_frame_001545.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1560,roi_02/roi_02_frame_001560.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1575,roi_02/roi_02_frame_001575.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1590,roi_02/roi_02_frame_001590.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1605,roi_02/roi_02_frame_001605.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1620,roi_02/roi_02_frame_001620.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1635,roi_02/roi_02_frame_001635.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1650,roi_02/roi_02_frame_001650.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1665,roi_02/roi_02_frame_001665.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1680,roi_02/roi_02_frame_001680.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1695,roi_02/roi_02_frame_001695.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1710,roi_02/roi_02_frame_001710.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1725,roi_02/roi_02_frame_001725.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1740,roi_02/roi_02_frame_001740.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1755,roi_02/roi_02_frame_001755.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1770,roi_02/roi_02_frame_001770.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1785,roi_02/roi_02_frame_001785.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1800,roi_02/roi_02_frame_001800.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1815,roi_02/roi_02_frame_001815.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1830,roi_02/roi_02_frame_001830.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,1845,roi_02/roi_02_frame_001845.jpg,valid_target_after_visual_review
removed,roi_02,1860,roi_02/roi_02_frame_001860.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1875,roi_02/roi_02_frame_001875.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1890,roi_02/roi_02_frame_001890.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1905,roi_02/roi_02_frame_001905.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1920,roi_02/roi_02_frame_001920.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1935,roi_02/roi_02_frame_001935.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1950,roi_02/roi_02_frame_001950.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,1965,roi_02/roi_02_frame_001965.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,1980,roi_02/roi_02_frame_001980.jpg,valid_target_after_visual_review
removed,roi_02,1995,roi_02/roi_02_frame_001995.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2010,roi_02/roi_02_frame_002010.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2025,roi_02/roi_02_frame_002025.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2040,roi_02/roi_02_frame_002040.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2055,roi_02/roi_02_frame_002055.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2070,roi_02/roi_02_frame_002070.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2085,roi_02/roi_02_frame_002085.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2100,roi_02/roi_02_frame_002100.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2115,roi_02/roi_02_frame_002115.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2130,roi_02/roi_02_frame_002130.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2145,roi_02/roi_02_frame_002145.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2160,roi_02/roi_02_frame_002160.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2175,roi_02/roi_02_frame_002175.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2190,roi_02/roi_02_frame_002190.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2205,roi_02/roi_02_frame_002205.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2220,roi_02/roi_02_frame_002220.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2235,roi_02/roi_02_frame_002235.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2250,roi_02/roi_02_frame_002250.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2265,roi_02/roi_02_frame_002265.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2280,roi_02/roi_02_frame_002280.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2295,roi_02/roi_02_frame_002295.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2310,roi_02/roi_02_frame_002310.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2325,roi_02/roi_02_frame_002325.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2340,roi_02/roi_02_frame_002340.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2355,roi_02/roi_02_frame_002355.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2370,roi_02/roi_02_frame_002370.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2385,roi_02/roi_02_frame_002385.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2400,roi_02/roi_02_frame_002400.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2415,roi_02/roi_02_frame_002415.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2430,roi_02/roi_02_frame_002430.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2445,roi_02/roi_02_frame_002445.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2460,roi_02/roi_02_frame_002460.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2475,roi_02/roi_02_frame_002475.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2490,roi_02/roi_02_frame_002490.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2505,roi_02/roi_02_frame_002505.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2520,roi_02/roi_02_frame_002520.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2535,roi_02/roi_02_frame_002535.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2550,roi_02/roi_02_frame_002550.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2565,roi_02/roi_02_frame_002565.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2580,roi_02/roi_02_frame_002580.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2595,roi_02/roi_02_frame_002595.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,2610,roi_02/roi_02_frame_002610.jpg,valid_target_after_visual_review
removed,roi_02,2625,roi_02/roi_02_frame_002625.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2640,roi_02/roi_02_frame_002640.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2655,roi_02/roi_02_frame_002655.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2670,roi_02/roi_02_frame_002670.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2685,roi_02/roi_02_frame_002685.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2700,roi_02/roi_02_frame_002700.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2715,roi_02/roi_02_frame_002715.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2730,roi_02/roi_02_frame_002730.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2745,roi_02/roi_02_frame_002745.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2760,roi_02/roi_02_frame_002760.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2775,roi_02/roi_02_frame_002775.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2790,roi_02/roi_02_frame_002790.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2805,roi_02/roi_02_frame_002805.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2820,roi_02/roi_02_frame_002820.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2835,roi_02/roi_02_frame_002835.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2850,roi_02/roi_02_frame_002850.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2865,roi_02/roi_02_frame_002865.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2880,roi_02/roi_02_frame_002880.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2895,roi_02/roi_02_frame_002895.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2910,roi_02/roi_02_frame_002910.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2925,roi_02/roi_02_frame_002925.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2940,roi_02/roi_02_frame_002940.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2955,roi_02/roi_02_frame_002955.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2970,roi_02/roi_02_frame_002970.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,2985,roi_02/roi_02_frame_002985.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3000,roi_02/roi_02_frame_003000.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3015,roi_02/roi_02_frame_003015.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3030,roi_02/roi_02_frame_003030.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3045,roi_02/roi_02_frame_003045.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3060,roi_02/roi_02_frame_003060.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3075,roi_02/roi_02_frame_003075.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3090,roi_02/roi_02_frame_003090.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3105,roi_02/roi_02_frame_003105.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3120,roi_02/roi_02_frame_003120.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3135,roi_02/roi_02_frame_003135.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3150,roi_02/roi_02_frame_003150.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3165,roi_02/roi_02_frame_003165.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3180,roi_02/roi_02_frame_003180.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3195,roi_02/roi_02_frame_003195.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3210,roi_02/roi_02_frame_003210.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3225,roi_02/roi_02_frame_003225.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3240,roi_02/roi_02_frame_003240.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3255,roi_02/roi_02_frame_003255.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3270,roi_02/roi_02_frame_003270.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3285,roi_02/roi_02_frame_003285.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,3300,roi_02/roi_02_frame_003300.jpg,valid_target_after_visual_review
removed,roi_02,3315,roi_02/roi_02_frame_003315.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3330,roi_02/roi_02_frame_003330.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3345,roi_02/roi_02_frame_003345.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3360,roi_02/roi_02_frame_003360.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3375,roi_02/roi_02_frame_003375.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3390,roi_02/roi_02_frame_003390.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3405,roi_02/roi_02_frame_003405.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3420,roi_02/roi_02_frame_003420.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3435,roi_02/roi_02_frame_003435.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3450,roi_02/roi_02_frame_003450.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3465,roi_02/roi_02_frame_003465.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,3480,roi_02/roi_02_frame_003480.jpg,valid_target_after_visual_review
kept,roi_02,3495,roi_02/roi_02_frame_003495.jpg,valid_target_after_visual_review
kept,roi_02,3510,roi_02/roi_02_frame_003510.jpg,valid_target_after_visual_review
removed,roi_02,3525,roi_02/roi_02_frame_003525.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3540,roi_02/roi_02_frame_003540.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3555,roi_02/roi_02_frame_003555.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3570,roi_02/roi_02_frame_003570.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3585,roi_02/roi_02_frame_003585.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3600,roi_02/roi_02_frame_003600.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3615,roi_02/roi_02_frame_003615.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3630,roi_02/roi_02_frame_003630.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3645,roi_02/roi_02_frame_003645.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3660,roi_02/roi_02_frame_003660.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3675,roi_02/roi_02_frame_003675.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3690,roi_02/roi_02_frame_003690.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3705,roi_02/roi_02_frame_003705.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3720,roi_02/roi_02_frame_003720.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3735,roi_02/roi_02_frame_003735.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3750,roi_02/roi_02_frame_003750.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3765,roi_02/roi_02_frame_003765.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3780,roi_02/roi_02_frame_003780.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3795,roi_02/roi_02_frame_003795.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3810,roi_02/roi_02_frame_003810.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3825,roi_02/roi_02_frame_003825.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3840,roi_02/roi_02_frame_003840.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3855,roi_02/roi_02_frame_003855.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3870,roi_02/roi_02_frame_003870.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3885,roi_02/roi_02_frame_003885.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3900,roi_02/roi_02_frame_003900.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3915,roi_02/roi_02_frame_003915.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3930,roi_02/roi_02_frame_003930.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3945,roi_02/roi_02_frame_003945.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3960,roi_02/roi_02_frame_003960.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3975,roi_02/roi_02_frame_003975.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,3990,roi_02/roi_02_frame_003990.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4005,roi_02/roi_02_frame_004005.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4020,roi_02/roi_02_frame_004020.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4035,roi_02/roi_02_frame_004035.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4050,roi_02/roi_02_frame_004050.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4065,roi_02/roi_02_frame_004065.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4080,roi_02/roi_02_frame_004080.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4095,roi_02/roi_02_frame_004095.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4110,roi_02/roi_02_frame_004110.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4125,roi_02/roi_02_frame_004125.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,4140,roi_02/roi_02_frame_004140.jpg,valid_target_after_visual_review
removed,roi_02,4155,roi_02/roi_02_frame_004155.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,4170,roi_02/roi_02_frame_004170.jpg,valid_target_after_visual_review
kept,roi_02,4185,roi_02/roi_02_frame_004185.jpg,valid_target_after_visual_review
removed,roi_02,4200,roi_02/roi_02_frame_004200.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4215,roi_02/roi_02_frame_004215.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4230,roi_02/roi_02_frame_004230.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4245,roi_02/roi_02_frame_004245.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,4260,roi_02/roi_02_frame_004260.jpg,valid_target_after_visual_review
removed,roi_02,4275,roi_02/roi_02_frame_004275.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4290,roi_02/roi_02_frame_004290.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4305,roi_02/roi_02_frame_004305.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4320,roi_02/roi_02_frame_004320.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4335,roi_02/roi_02_frame_004335.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4350,roi_02/roi_02_frame_004350.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4365,roi_02/roi_02_frame_004365.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4380,roi_02/roi_02_frame_004380.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4395,roi_02/roi_02_frame_004395.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4410,roi_02/roi_02_frame_004410.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,4425,roi_02/roi_02_frame_004425.jpg,valid_target_after_visual_review
removed,roi_02,4440,roi_02/roi_02_frame_004440.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4455,roi_02/roi_02_frame_004455.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4470,roi_02/roi_02_frame_004470.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4485,roi_02/roi_02_frame_004485.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4500,roi_02/roi_02_frame_004500.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4515,roi_02/roi_02_frame_004515.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4530,roi_02/roi_02_frame_004530.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4545,roi_02/roi_02_frame_004545.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4560,roi_02/roi_02_frame_004560.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4575,roi_02/roi_02_frame_004575.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4590,roi_02/roi_02_frame_004590.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4605,roi_02/roi_02_frame_004605.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4620,roi_02/roi_02_frame_004620.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4635,roi_02/roi_02_frame_004635.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4650,roi_02/roi_02_frame_004650.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4665,roi_02/roi_02_frame_004665.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4680,roi_02/roi_02_frame_004680.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4695,roi_02/roi_02_frame_004695.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4710,roi_02/roi_02_frame_004710.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4725,roi_02/roi_02_frame_004725.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4740,roi_02/roi_02_frame_004740.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4755,roi_02/roi_02_frame_004755.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4770,roi_02/roi_02_frame_004770.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4785,roi_02/roi_02_frame_004785.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4800,roi_02/roi_02_frame_004800.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4815,roi_02/roi_02_frame_004815.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4830,roi_02/roi_02_frame_004830.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4845,roi_02/roi_02_frame_004845.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4860,roi_02/roi_02_frame_004860.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4875,roi_02/roi_02_frame_004875.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4890,roi_02/roi_02_frame_004890.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4905,roi_02/roi_02_frame_004905.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4920,roi_02/roi_02_frame_004920.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4935,roi_02/roi_02_frame_004935.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4950,roi_02/roi_02_frame_004950.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4965,roi_02/roi_02_frame_004965.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4980,roi_02/roi_02_frame_004980.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,4995,roi_02/roi_02_frame_004995.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5010,roi_02/roi_02_frame_005010.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5025,roi_02/roi_02_frame_005025.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5040,roi_02/roi_02_frame_005040.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5055,roi_02/roi_02_frame_005055.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5070,roi_02/roi_02_frame_005070.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5085,roi_02/roi_02_frame_005085.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5100,roi_02/roi_02_frame_005100.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5115,roi_02/roi_02_frame_005115.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5130,roi_02/roi_02_frame_005130.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5145,roi_02/roi_02_frame_005145.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5160,roi_02/roi_02_frame_005160.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5175,roi_02/roi_02_frame_005175.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5190,roi_02/roi_02_frame_005190.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5205,roi_02/roi_02_frame_005205.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5220,roi_02/roi_02_frame_005220.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5235,roi_02/roi_02_frame_005235.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5250,roi_02/roi_02_frame_005250.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5265,roi_02/roi_02_frame_005265.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5280,roi_02/roi_02_frame_005280.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5295,roi_02/roi_02_frame_005295.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5310,roi_02/roi_02_frame_005310.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,5325,roi_02/roi_02_frame_005325.jpg,valid_target_after_visual_review
kept,roi_02,5340,roi_02/roi_02_frame_005340.jpg,valid_target_after_visual_review
kept,roi_02,5355,roi_02/roi_02_frame_005355.jpg,valid_target_after_visual_review
kept,roi_02,5370,roi_02/roi_02_frame_005370.jpg,valid_target_after_visual_review
removed,roi_02,5385,roi_02/roi_02_frame_005385.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5400,roi_02/roi_02_frame_005400.jpg,not_target_blurry_or_low_quality_after_visual_review
